cluster_id,cluster_size,classification_type,identity,representative_seqid,blast_quality,predicted_otu,pred_domain,pred_kingdom,pred_phylum,pred_class,pred_order,pred_family,pred_genus,pred_species
1980,2,known_species,100.0,MF443164.1,good,Prognathorhynchus sinensis,Eukaryota,Opisthokonta,Platyhelminthes,,,,Prognathorhynchus,Prognathorhynchus sinensis
1981,3,known_species,100.0,KC902151.1,good,Inflatella pellicula,Eukaryota,Opisthokonta,Porifera,,,,Inflatella,Inflatella pellicula
1982,2,known_species,100.0,AF411268.1,good,Cercomonas plasmodialis,Eukaryota,,Sar,,,,Cercomonas,Cercomonas plasmodialis
1983,2,known_species,100.0,LC086364.1,good,Volvox tertius,Eukaryota,Viridiplantae,Chlorophyta,,,,Volvox,Volvox tertius
1984,2,known_species,100.0,KC529520.1,good,Adenopharynx mitrabursalis,Eukaryota,Opisthokonta,Platyhelminthes,,,,Adenopharynx,Adenopharynx mitrabursalis
1985,3,known_species,100.0,JQ907200.1,good,Notoligotoma hardyi,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Notoligotoma,Notoligotoma hardyi
1986,3,known_species,100.0,DQ060806.1,good,Ophiopholis aculeata,Eukaryota,Opisthokonta,Echinodermata,,,,Ophiopholis,Ophiopholis aculeata
1987,3,known_species,100.0,GQ160793.1,good,Puncturella cucullata,Eukaryota,Opisthokonta,Mollusca,Gastropoda,,,Puncturella,Puncturella cucullata
1988,2,known_species,100.0,KJ546277.1,good,Pygospio elegans,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Pygospio,Pygospio elegans
1989,2,known_species,100.0,KM046920.1,good,Theileria equi,,,,,,,Theileria,Theileria equi
1990,2,known_species,100.0,FJ154950.1,good,Pratylenchus araucensis,Eukaryota,Opisthokonta,Nematoda,,,,Pratylenchus,Pratylenchus araucensis
1991,2,known_species,100.0,AY748142.1,good,Kateretes rufilabris,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Kateretes,Kateretes rufilabris
1992,2,known_species,100.0,AF277013.1,good,Furculomyces boomerangus,,,,,,,Furculomyces,Furculomyces boomerangus
1993,2,known_species,100.0,LC366960.1,good,Clymenella collaris,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Clymenella,Clymenella collaris
1994,2,known_species,100.0,AF032726.1,good,Chara australis,,,,,,,Chara,Chara australis
1995,4,known_species,100.0,AF388576.1,good,Tetracladium marchalianum,Eukaryota,Opisthokonta,Ascomycota,,,,Tetracladium,Tetracladium marchalianum
1996,3,known_species,100.0,D66880.1,good,Symmetrospora coprosmae,Eukaryota,Opisthokonta,Basidiomycota,,,,Symmetrospora,Symmetrospora coprosmae
1997,2,known_species,100.0,AY245118.1,good,Tetratrichomonas prowazeki,Eukaryota,Metamonada,,,,,Tetratrichomonas,Tetratrichomonas prowazeki
1998,2,known_species,100.0,MF683604.1,good,Ripella tribonemae,,,,,,,Ripella,Ripella tribonemae
1999,2,known_species,100.0,KY016275.1,good,Chresiona invalida,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Chresiona,Chresiona invalida
2000,3,known_species,100.0,AB252008.1,good,Paramecium tetraurelia,Eukaryota,,Sar,Intramacronucleata,,,Paramecium,Paramecium tetraurelia
2001,2,known_species,100.0,X85094.1,good,Sphaerocarpos donnellii,Eukaryota,Viridiplantae,Streptophyta,,,,Sphaerocarpos,Sphaerocarpos donnellii
2002,2,known_species,100.0,MF683584.1,good,Ripella tribonemae,,,,,,,Ripella,Ripella tribonemae
2003,2,known_species,100.0,GU250316.1,good,Cryomyces antarcticus,,,,,,,Cryomyces,Cryomyces antarcticus
2004,2,known_species,100.0,MF093137.1,good,Serratifera corallina,Eukaryota,,Sar,,,,Serratifera,Serratifera corallina
2005,2,known_species,100.0,KY294840.1,good,Cethegus fugax,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Cethegus,Cethegus fugax
2006,2,known_species,100.0,GU250350.1,good,Saxomyces alpinus,,,,,,,Saxomyces,Saxomyces alpinus
2007,5,known_species,100.0,HQ232194.1,good,Acremonium guillematii,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,Hypocreales,,Acremonium,Acremonium guillematii
2008,2,known_species,100.0,HQ912565.1,good,Brockmanniella brockmannii,,,,,,,Brockmanniella,Brockmanniella brockmannii
2009,2,known_species,100.0,FR837675.1,good,Aphanostoma collinae,Eukaryota,Opisthokonta,,,,,Praeconvoluta,Aphanostoma collinae
2010,2,known_species,100.0,KJ609038.1,good,Tracheloraphis huangi,Eukaryota,,Sar,,,,Tracheloraphis,Tracheloraphis huangi
2011,2,known_species,100.0,AY705960.1,good,Grifola frondosa,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,Polyporales,,Grifola,Grifola frondosa
2012,2,known_species,100.0,KX856866.1,good,Myriotrochus antarcticus,Eukaryota,Opisthokonta,Echinodermata,,,,Myriotrochus,Myriotrochus antarcticus
2013,2,known_species,100.0,DQ790078.1,good,Axiothella rubrocincta,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Axiothella,Axiothella rubrocincta
2014,2,known_species,100.0,MG253165.1,good,Auchenoplax worsfoldi,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Auchenoplax,Auchenoplax worsfoldi
2015,2,known_species,100.0,FN552028.1,good,Picola caribbea,Eukaryota,Opisthokonta,,,,,Picola,Picola caribbea
2016,3,known_species,100.0,AF186001.1,good,Nucleospora salmonis,,,,,,,Nucleospora,Nucleospora salmonis
2017,2,known_species,100.0,KU500620.1,good,Protocruzia tuzeti,Eukaryota,,Sar,Intramacronucleata,,,Protocruzia,Protocruzia tuzeti
2018,2,known_species,100.0,AY340443.1,good,Scoloplos armiger,,,,,,,Scoloplos,Scoloplos armiger
2019,2,known_species,100.0,KX057997.1,good,Sarcocystis heydorni,Eukaryota,,Sar,,,,Sarcocystis,Sarcocystis heydorni
2020,3,known_species,100.0,JN619307.1,good,Dasycerus carolinensis,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Dasycerus,Dasycerus carolinensis
2021,2,known_species,100.0,AY126431.1,good,Chlidophyllon kaspar,Eukaryota,,Rhodophyta,,,,Chlidophyllon,Chlidophyllon kaspar
2022,2,known_species,100.0,MG890462.1,good,Pleuronichthys cornutus,,,,,,,Pleuronichthys,Pleuronichthys cornutus
2023,2,known_species,100.0,GU214594.1,good,Staninwardia suttonii,Eukaryota,Opisthokonta,Ascomycota,Dothideomycetes,,,Staninwardia,Staninwardia suttonii
2024,2,known_species,100.0,LN870432.1,good,Asbestopluma pennatula,Eukaryota,Opisthokonta,Porifera,,,,Asbestopluma,Asbestopluma pennatula
2025,2,known_species,100.0,JX995311.1,good,Paracalanus parvus,Eukaryota,Opisthokonta,Arthropoda,,,,Paracalanus,Paracalanus parvus
2026,2,known_species,100.0,EF423412.1,good,Licmophora reichardtii,Eukaryota,,Sar,,,,Licmophora,Licmophora reichardtii
2027,2,known_species,100.0,AJ306442.1,good,Acaulospora cavernata,Eukaryota,Opisthokonta,,,,,Acaulospora,Acaulospora cavernata
2028,2,known_species,100.0,KF453178.1,good,Ethusa panamensis,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Ethusa,Ethusa panamensis
2029,2,known_species,100.0,AF047198.1,good,Athoracophorus bitentaculatus,Eukaryota,Opisthokonta,Mollusca,Gastropoda,Stylommatophora,,Athoracophorus,Athoracophorus bitentaculatus
2030,2,known_species,100.0,KT002406.1,good,Gastromyxum rafii,Eukaryota,Opisthokonta,Cnidaria,,,,Gastromyxum,Gastromyxum rafii
2031,2,known_species,100.0,EU011686.1,good,[Candida] nitratophila,Eukaryota,Opisthokonta,Ascomycota,,,,[Candida],[Candida] nitratophila
2032,2,known_species,100.0,KM217384.1,good,Unruhdinium jiulongense,Eukaryota,,Sar,,,,Unruhdinium,Unruhdinium jiulongense
2033,3,known_species,100.0,MF683552.1,good,Ripella decalvata,,,,,,,Ripella,Ripella decalvata
2034,2,known_species,100.0,LN870435.1,good,Cladorhiza abyssicola,Eukaryota,Opisthokonta,Porifera,,,,Cladorhiza,Cladorhiza abyssicola
2035,2,known_species,100.0,U70959.1,good,Leifidium tenerum,Eukaryota,Opisthokonta,Ascomycota,,,,Leifidium,Leifidium tenerum
2036,3,known_species,100.0,KC902230.1,good,Mycale titubans,Eukaryota,Opisthokonta,Porifera,,,,Mycale,Mycale titubans
2037,2,known_species,100.0,KP209109.1,good,Mecysmauchenioides quetrihue,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Mecysmauchenioides,Mecysmauchenioides quetrihue
2038,3,known_species,100.0,DQ371295.1,good,Pheopolykrikos beauchampii,,,,,,,Pheopolykrikos,Pheopolykrikos beauchampii
2039,2,known_species,100.0,MF683567.1,good,Ripella tribonemae,Eukaryota,,Amoebozoa,,,,Ripella,Ripella tribonemae
2040,2,known_species,100.0,KY016760.1,good,Phoroncidia scutula,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Phoroncidia,Phoroncidia scutula
2041,3,known_species,100.0,KX513563.1,good,Paramytha ossicola,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Paramytha,Paramytha ossicola
2042,3,known_species,100.0,MG200676.1,good,Nesticella yui,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Nesticella,Nesticella yui
2043,3,known_species,100.0,AF202165.2,good,Turbatrix aceti,Eukaryota,Opisthokonta,Nematoda,,,,Turbatrix,Turbatrix aceti
2044,2,known_species,100.0,FN820273.1,good,Ambispora granatensis,,,,,,,Ambispora,Ambispora granatensis
2045,2,known_species,100.0,LC081128.1,good,Pycnophyes ponticus,Eukaryota,Opisthokonta,,,,,Fujuriphyes,Pycnophyes ponticus
2046,2,known_species,100.0,AF282910.1,good,Lichinella cribellifera,Eukaryota,Opisthokonta,Ascomycota,,,,Lichinella,Lichinella cribellifera
2047,2,known_species,100.0,JQ956552.1,good,Protophyra ovicola,Eukaryota,,Sar,Intramacronucleata,,,Protophyra,Protophyra ovicola
2048,2,known_species,100.0,DQ354549.1,good,Trachyspora intrusa,Eukaryota,Opisthokonta,Basidiomycota,,,,Trachyspora,Trachyspora intrusa
2049,4,known_species,100.0,AY100023.2,good,Muscodor vitigenus,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,,,Muscodor,Muscodor vitigenus
2050,5,known_species,100.0,KF857171.1,good,Coniochaeta fodinicola,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,,,Coniochaeta,Coniochaeta fodinicola
2051,2,known_species,100.0,MF683564.1,good,Ripella decalvata,,,,,,,Ripella,Ripella decalvata
2052,3,known_species,100.0,MF683495.1,good,Ripella platypodia,,,,,,,Ripella,Ripella platypodia
2053,2,known_species,100.0,KT943646.1,good,Halamphora catenulafalsa,Eukaryota,,Sar,,,,Halamphora,Halamphora catenulafalsa
2054,2,known_species,100.0,DQ538502.1,good,Pandarus smithi,Eukaryota,Opisthokonta,Arthropoda,,,,Pandarus,Pandarus smithi
2055,2,known_species,100.0,FR750216.1,good,Claroideoglomus etunicatum,,,,,,,Claroideoglomus,Claroideoglomus etunicatum
2056,2,known_species,100.0,GU180610.1,good,Australiasca laeensis,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,,,Monilochaetes,Australiasca laeensis
2057,2,known_species,100.0,KR906671.1,good,Microplana plurioculata,Eukaryota,Opisthokonta,Platyhelminthes,,,,Microplana,Microplana plurioculata
2058,2,known_species,100.0,L28066.1,good,Malbranchea gypsea,Eukaryota,Opisthokonta,Ascomycota,,,,Malbranchea,Malbranchea gypsea
2059,3,known_species,100.0,KY657615.1,good,Pisione hartmannschroederae,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Pisione,Pisione hartmannschroederae
2060,2,known_species,100.0,AY627031.1,good,Pontoeciella abyssicola,Eukaryota,Opisthokonta,Arthropoda,,,,Pontoeciella,Pontoeciella abyssicola
2061,3,known_species,100.0,AJ566098.1,good,Leptomysis lingvura adriatica,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,,,Leptomysis,Leptomysis lingvura adriatica
2062,3,known_species,100.0,MF683608.1,good,Ripella tribonemae,,,,,,,Ripella,Ripella tribonemae
2063,4,known_species,100.0,KY016782.1,good,Stephanopis ditissima,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Stephanopis,Stephanopis ditissima
2064,2,known_species,100.0,AY546683.1,good,Cladochytrium replicatum,Eukaryota,Opisthokonta,,,,,Cladochytrium,Cladochytrium replicatum
2065,2,known_species,100.0,KC869810.1,good,Geocentrophora baltica,Eukaryota,Opisthokonta,Platyhelminthes,,,,Geocentrophora,Geocentrophora baltica
2066,2,known_species,100.0,GU017664.1,good,Dictyochloropsis asterochloroides,Eukaryota,Viridiplantae,Chlorophyta,,,,Dictyochloropsis,Dictyochloropsis asterochloroides
2067,2,known_species,100.0,GQ259749.1,good,Uronema marinum,,,,,,,Uronema,Uronema marinum
2068,2,known_species,100.0,KY016852.1,good,Habronestes raveni,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Habronestes,Habronestes raveni
2069,2,known_species,100.0,KM217370.1,good,Diorchidium woodii,Eukaryota,Opisthokonta,Basidiomycota,,,,Diorchidium,Diorchidium woodii
2070,2,known_species,100.0,JF781536.1,good,Notodelphys prasina,Eukaryota,Opisthokonta,Arthropoda,,,,Notodelphys,Notodelphys prasina
2071,3,known_species,100.0,FR865462.1,good,Sacculospora baltica,,,,,,,Sacculospora,Sacculospora baltica
2072,2,known_species,100.0,AF116004.1,good,Erpobdella obscura,Eukaryota,Opisthokonta,Annelida,Clitellata,,,Erpobdella,Erpobdella obscura
2073,2,known_species,100.0,AY121182.1,good,Lopaphus sphalerus,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Lopaphus,Lopaphus sphalerus
2074,3,known_species,100.0,AF185991.1,good,Nucleospora salmonis,Eukaryota,Opisthokonta,,,,,Nucleospora,Nucleospora salmonis
2075,3,known_species,100.0,KF417663.1,good,Planothidium frequentissimum,Eukaryota,,Sar,,,,Planothidium,Planothidium frequentissimum
2076,2,known_species,100.0,KY016397.1,good,Menneus camelus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Menneus,Menneus camelus
2077,2,known_species,100.0,KJ461299.1,good,Artheneis intricata,Eukaryota,Opisthokonta,Arthropoda,Insecta,Hemiptera,,Artheneis,Artheneis intricata
2078,2,known_species,100.0,JF903585.1,good,Branchiosyllis maculata,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Branchiosyllis,Branchiosyllis maculata
2079,2,known_species,100.0,HQ232210.1,good,Bulbithecium spinosum,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,Hypocreales,,Bulbithecium,Bulbithecium spinosum
2080,3,known_species,100.0,KC429376.1,good,Lamychaena hians,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Lamychaena,Lamychaena hians
2081,2,known_species,100.0,EF362983.1,good,Pteryx suturalis,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Pteryx,Pteryx suturalis
2082,2,known_species,100.0,MF407302.1,good,Psammodrilus swedmarki,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Psammodrilus,Psammodrilus swedmarki
2083,2,known_species,100.0,FJ965983.1,good,Engaewa reducta,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Engaewa,Engaewa reducta
2084,2,known_species,100.0,KC139714.1,good,Rhynchoclevelandella nipponensis,Eukaryota,,Sar,Intramacronucleata,,,Rhynchoclevelandella,Rhynchoclevelandella nipponensis
2085,3,known_species,100.0,AY552544.1,good,Rhizocarpon norvegicum,Eukaryota,Opisthokonta,Ascomycota,,,,Rhizocarpon,Rhizocarpon norvegicum
2086,2,known_species,100.0,KT246087.1,good,Spathidium muscicola,Eukaryota,,Sar,Intramacronucleata,,,Spathidium,Spathidium muscicola
2087,2,known_species,100.0,DQ457627.1,good,Lepiota cristata,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota cristata
2088,2,known_species,100.0,EF093783.1,good,Eupelops hirtus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Eupelops,Eupelops hirtus
2089,3,known_species,100.0,MF683599.1,good,Ripella tribonemae,,,,,,,Ripella,Ripella tribonemae
2090,2,known_species,100.0,AF109323.1,good,Paraphysomonas imperforata,Eukaryota,,Sar,,,,Paraphysomonas,Paraphysomonas imperforata
2091,4,known_species,100.0,AF119501.2,good,Anamylopsora pulcherrima,Eukaryota,Opisthokonta,Ascomycota,,,,Anamylopsora,Anamylopsora pulcherrima
2092,2,known_species,100.0,MF683559.1,good,Ripella decalvata,,,,,,,Ripella,Ripella decalvata
2093,2,known_species,100.0,KF823829.1,good,Eukoenenia mirabilis,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Eukoenenia,Eukoenenia mirabilis
2094,2,known_species,100.0,AY757259.1,good,Sistotrema coronilla,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,,,Sistotrema,Sistotrema coronilla
2095,2,known_species,100.0,AM501997.1,good,Cymbopleura naviculiformis,Eukaryota,,Sar,,,,Cymbopleura,Cymbopleura naviculiformis
2096,2,known_species,100.0,EU920954.1,good,Parastacus varicosus,Eukaryota,Opisthokonta,Arthropoda,Malacostraca,Decapoda,,Parastacus,Parastacus varicosus
2097,2,known_species,100.0,KC901948.1,good,Hymeraphia stellifera,Eukaryota,Opisthokonta,Porifera,,,,Hymeraphia,Hymeraphia stellifera
2098,2,known_species,100.0,AY218384.1,good,Laetiporus sulphureus,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,Polyporales,,Laetiporus,Laetiporus sulphureus
2099,2,known_species,100.0,EU336109.1,good,Tiarapsylla titschacki,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Tiarapsylla,Tiarapsylla titschacki
2100,2,known_species,100.0,EU336074.1,good,Neopsylla bidentatiformis,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Neopsylla,Neopsylla bidentatiformis
2101,2,known_species,100.0,KF381532.1,good,Hygroaster albellus,Eukaryota,Opisthokonta,Basidiomycota,Agaricomycetes,Agaricales,,Hygroaster,Hygroaster albellus
2102,2,known_species,100.0,AB030354.1,good,Buckleyzyma aurantiaca,Eukaryota,Opisthokonta,Basidiomycota,,,,Buckleyzyma,Buckleyzyma aurantiaca
2103,2,known_species,100.0,KY271659.1,good,Tetraedriella tumidula,Eukaryota,,Sar,,,,Tetraedriella,Tetraedriella tumidula
2104,2,known_species,100.0,EF202881.1,good,Gambierdiscus toxicus,,,,,,,Gambierdiscus,Gambierdiscus toxicus
2105,3,known_species,100.0,FJ231093.1,good,Pseudogymnoascus destructans,Eukaryota,Opisthokonta,Ascomycota,,,,Pseudogymnoascus,Pseudogymnoascus destructans
2106,2,known_species,100.0,AY425461.1,good,Americobdella valdiviana,Eukaryota,Opisthokonta,Annelida,Clitellata,,,Americobdella,Americobdella valdiviana
2107,2,known_species,100.0,GQ302178.1,good,Micropsephodes lundgreni,Eukaryota,Opisthokonta,Arthropoda,Insecta,Coleoptera,,Micropsephodes,Micropsephodes lundgreni
2108,2,known_species,100.0,AY234843.1,good,Alphamonas edax,Eukaryota,,Sar,,,,Alphamonas,Alphamonas edax
2109,2,known_species,100.0,DQ862043.1,good,Melanconis stilbostoma,Eukaryota,Opisthokonta,Ascomycota,Sordariomycetes,,,Melanconis,Melanconis stilbostoma
2110,3,known_species,100.0,MG200697.1,good,Pimoa rupicola,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Pimoa,Pimoa rupicola
2111,2,known_species,100.0,MG200598.1,good,Nesticella dazhuangensis,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Nesticella,Nesticella dazhuangensis
2112,2,known_species,100.0,KM020122.1,good,Fasciculochloris boldii,Eukaryota,Viridiplantae,Chlorophyta,,,,Fasciculochloris,Fasciculochloris boldii
2113,2,known_species,100.0,KX601216.1,good,Protosuberites denhartogi,Eukaryota,Opisthokonta,Porifera,,,,Protosuberites,Protosuberites denhartogi
2114,2,known_species,100.0,KM222104.1,good,Prorodon ovum,Eukaryota,,Sar,Intramacronucleata,,,Prorodon,Prorodon ovum
2115,3,known_species,100.0,FR865458.1,good,Sacculospora baltica,,,,,,,Sacculospora,Sacculospora baltica
2116,2,known_species,100.0,MH086824.1,good,Metopus setosus,,,,,,,Metopus,Metopus setosus
2117,2,known_species,100.0,FJ156104.1,good,Parabirojimia multinucleata,Eukaryota,,Sar,Intramacronucleata,,,Parabirojimia,Parabirojimia multinucleata
2118,2,known_species,100.0,FN820272.1,good,Ambispora granatensis,Eukaryota,Opisthokonta,,,,,Ambispora,Ambispora granatensis
2119,2,known_species,100.0,X70808.1,good,Chlorarachnion reptans,,,,,,,Chlorarachnion,Chlorarachnion reptans
2120,2,known_species,100.0,AF286279.1,good,Tunga monositus,Eukaryota,Opisthokonta,Arthropoda,Insecta,,,Tunga,Tunga monositus
2121,2,known_species,100.0,GQ261956.1,good,Terebratella dorsata,Eukaryota,Opisthokonta,Brachiopoda,,,,Terebratella,Terebratella dorsata
2122,2,known_species,100.0,HQ634969.1,good,Longidorus henanus,,,,,,,Longidorus,Longidorus henanus
2123,2,known_species,100.0,MF683563.1,good,Ripella decalvata,,,,,,,Ripella,Ripella decalvata
2124,3,known_species,100.0,AB088328.1,good,Alexandrium tamarense,,,,,,,Alexandrium,Alexandrium tamarense
2125,2,known_species,100.0,L39112.1,good,Vittaforma corneae,,,,,,,Vittaforma,Vittaforma corneae
2126,2,known_species,100.0,AF157146.1,good,Backusella indica,Eukaryota,Opisthokonta,,,,,Backusella,Backusella indica
2127,2,known_species,100.0,LC191227.1,good,Amphidiniopsis korewalensis,Eukaryota,,Sar,,,,Amphidiniopsis,Amphidiniopsis korewalensis
2128,2,known_species,100.0,AJ496259.1,good,Schizonella caricis-atratae,Eukaryota,Opisthokonta,Basidiomycota,,,,Schizonella,Schizonella caricis-atratae
2129,2,known_species,100.0,JN974454.1,good,Loxophyllum rugosum,Eukaryota,,Sar,Intramacronucleata,,,Loxophyllum,Loxophyllum rugosum
2130,2,known_species,100.0,AF168846.1,good,Globba curtisii,Eukaryota,Viridiplantae,Streptophyta,,,,Globba,Globba curtisii
2131,2,known_species,100.0,KR920031.1,good,Naineris grubei australis,Eukaryota,Opisthokonta,Annelida,Polychaeta,,,Naineris,Naineris grubei australis
2132,2,known_species,100.0,KY025567.1,good,Urostomides campanula,Eukaryota,,Sar,Intramacronucleata,,,Urostomides,Urostomides campanula
2133,3,known_species,100.0,KC429346.1,good,Velesunio ambiguus,Eukaryota,Opisthokonta,Mollusca,Bivalvia,,,Velesunio,Velesunio ambiguus
2134,2,known_species,100.0,KC869808.1,good,Geocentrophora sphyrocephala,Eukaryota,Opisthokonta,Platyhelminthes,,,,Geocentrophora,Geocentrophora sphyrocephala
2135,2,known_species,100.0,KY016694.1,good,Selenops cocheleti,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Selenops,Selenops cocheleti
2136,2,known_species,100.0,FM201782.1,good,Triadinium caudatum,Eukaryota,,Sar,Intramacronucleata,,,Triadinium,Triadinium caudatum
2137,2,known_species,100.0,JF786471.1,good,Metatithaeus rubidus,Eukaryota,Opisthokonta,Arthropoda,Arachnida,,,Metatithaeus,Metatithaeus rubidus
