seqID,marker,cluster_id,cluster_probability
NR_156949.1,16S,22159,1.0
NR_149295.1,16S,21311,0.8419442
NR_151939.1,16S,20312,1.0
NR_170517.1,16S,24969,1.0
NR_152692.1,16S,26649,1.0
NR_152064.1,16S,-1,0.0
NR_151909.1,16S,17625,1.0
NR_156967.1,16S,12528,0.773962
NR_152645.1,16S,16801,0.92714375
NR_157634.1,16S,-1,0.0
NR_157723.1,16S,-1,0.0
NR_156848.1,16S,7988,1.0
NR_156947.1,16S,25151,1.0
NR_152021.1,16S,22120,1.0
NR_157718.1,16S,20015,0.11965264
NR_151873.1,16S,21808,1.0
NR_169373.1,16S,3636,1.0
NR_169379.1,16S,-1,0.0
NR_165690.1,16S,18189,1.0
NR_156055.1,16S,11104,0.50222886
NR_172688.1,16S,-1,0.0
NR_156083.1,16S,8386,1.0
NR_151903.1,16S,19535,1.0
NR_158080.1,16S,27195,1.0
NR_158072.1,16S,18428,0.53328806
NR_158019.1,16S,16806,0.7440104
NR_149183.1,16S,27031,1.0
NR_169436.1,16S,11364,0.92295617
NR_151964.1,16S,-1,0.0
NR_158018.1,16S,7676,1.0
NR_158143.1,16S,16653,1.0
NR_149175.1,16S,25635,0.9425772
NR_176800.1,16S,-1,0.0
NR_145533.1,16S,-1,0.0
NR_151998.1,16S,18413,0.6272895
NR_153698.1,16S,20089,0.9541742
NR_158124.1,16S,-1,0.0
NR_152715.1,16S,11780,0.7172223
NR_152060.1,16S,7570,1.0
NR_149186.1,16S,22260,0.48047793
NR_156901.1,16S,-1,0.0
NR_152648.1,16S,17299,0.74147964
NR_149174.1,16S,-1,0.0
NR_165680.1,16S,-1,0.0
NR_151967.1,16S,24552,1.0
NR_152006.1,16S,14496,0.6744151
NR_149283.1,16S,8659,1.0
NR_153745.1,16S,21491,0.48512173
NR_149214.1,16S,21664,1.0
NR_157698.1,16S,20171,1.0
NR_151897.1,16S,27241,1.0
NR_151870.1,16S,19896,1.0
NR_151981.1,16S,9700,1.0
NR_156891.1,16S,8999,1.0
NR_164881.1,16S,16817,1.0
NR_144742.1,16S,19765,1.0
NR_156028.1,16S,9368,1.0
NR_151956.1,16S,12103,0.7907819
NR_156835.1,16S,-1,0.0
NR_151970.1,16S,8893,1.0
NR_158090.1,16S,-1,0.0
NR_158039.1,16S,7124,0.8575951
NR_153734.1,16S,14277,1.0
NR_152043.1,16S,12846,1.0
NR_157770.1,16S,6324,1.0
NR_157771.1,16S,-1,0.0
NR_157772.1,16S,-1,0.0
NR_152709.1,16S,26354,1.0
NR_152662.1,16S,13265,0.7226774
NR_179509.1,16S,21344,0.32560432
NR_149775.1,16S,21377,1.0
NR_149800.1,16S,-1,0.0
NR_157684.1,16S,490,1.0
NR_159283.1,16S,14922,1.0
NR_156887.1,16S,12061,1.0
NR_159122.1,16S,23159,1.0
NR_153668.1,16S,24149,0.41986448
NR_157759.1,16S,-1,0.0
NR_158101.1,16S,12804,0.8900282
NR_158102.1,16S,11134,0.97141564
NR_151879.1,16S,22528,0.86328006
NR_152666.1,16S,-1,0.0
NR_152041.1,16S,19426,0.6129573
NR_157727.1,16S,25343,1.0
NR_159303.1,16S,7849,1.0
NR_159163.1,16S,6205,0.64397526
NR_199461.1,16S,7067,1.0
NR_199473.1,16S,-1,0.0
NR_199474.1,16S,20272,1.0
NR_199424.1,16S,3164,1.0
NR_199426.1,16S,24224,0.8704019
NR_199425.1,16S,16651,1.0
NR_199522.1,16S,-1,0.0
NR_197701.1,16S,16548,0.89893997
NR_197702.1,16S,21327,0.9659251
NR_197703.1,16S,24136,0.7243043
NR_197704.1,16S,-1,0.0
NR_197705.1,16S,-1,0.0
NR_197706.1,16S,25459,1.0
NR_199976.1,16S,21406,0.9283575
NR_170405.1,16S,2958,1.0
NR_152658.1,16S,-1,0.0
NR_169403.1,16S,23613,0.5157947
NR_169412.1,16S,17383,1.0
NR_147384.1,16S,8413,1.0
NR_169456.1,16S,8939,1.0
NR_144743.1,16S,10667,0.71619904
NR_179513.1,16S,27237,1.0
NR_169359.1,16S,-1,0.0
NR_147404.1,16S,4568,0.79214627
NR_147401.1,16S,9538,1.0
NR_149772.1,16S,-1,0.0
NR_152081.1,16S,19908,0.114646785
NR_151961.1,16S,-1,0.0
NR_151925.1,16S,15874,0.33824965
NR_152066.1,16S,11012,1.0
NR_149789.1,16S,17921,1.0
NR_152076.1,16S,-1,0.0
NR_172568.1,16S,-1,0.0
NR_172569.1,16S,9537,0.7649159
NR_146705.1,16S,-1,0.0
NR_144570.1,16S,24994,0.58563024
NR_146828.1,16S,17072,1.0
NR_152019.1,16S,24000,1.0
NR_156075.1,16S,6330,1.0
NR_152063.1,16S,-1,0.0
NR_151972.1,16S,21534,0.67937213
NR_149784.1,16S,17529,0.5293384
NR_149792.1,16S,-1,0.0
NR_169377.1,16S,22964,0.5556509
NR_151978.1,16S,-1,0.0
NR_157665.1,16S,11012,1.0
NR_145606.1,16S,-1,0.0
NR_145603.1,16S,17734,1.0
NR_145604.1,16S,17734,1.0
NR_145594.1,16S,26622,1.0
NR_145605.1,16S,20387,1.0
NR_145601.1,16S,-1,0.0
NR_145600.1,16S,20387,0.7441006
NR_145602.1,16S,20387,0.5860785
NR_145595.1,16S,20387,1.0
NR_145598.1,16S,26277,1.0
NR_145599.1,16S,17881,1.0
NR_145597.1,16S,26277,1.0
NR_145596.1,16S,24301,0.8546318
NR_153742.1,16S,18877,0.802154
NR_146680.1,16S,15504,0.8240416
NR_156841.1,16S,15808,0.75963706
NR_159348.1,16S,8584,1.0
NR_152004.1,16S,15777,0.7076687
NR_173606.1,16S,16738,0.8468658
NR_152007.1,16S,10471,0.82839656
NR_149216.1,16S,11015,0.87435895
NR_164879.1,16S,9956,0.8703894
NR_151945.1,16S,-1,0.0
NR_149201.1,16S,26146,1.0
NR_152010.1,16S,-1,0.0
NR_149190.1,16S,11589,1.0
NR_179201.1,16S,-1,0.0
NR_152661.1,16S,26801,1.0
NR_149787.1,16S,-1,0.0
NR_137407.1,16S,2145,1.0
NR_152708.1,16S,17066,1.0
NR_164884.1,16S,26244,1.0
NR_153679.1,16S,23358,0.9090482
NR_151926.1,16S,17696,1.0
NR_151990.1,16S,22329,0.7551938
NR_149768.1,16S,15085,0.8052724
NR_144583.1,16S,23335,1.0
NR_156026.1,16S,17227,1.0
NR_152012.1,16S,12846,0.99075925
NR_151900.1,16S,8975,1.0
NR_149200.1,16S,-1,0.0
NR_151885.1,16S,-1,0.0
NR_152702.1,16S,-1,0.0
NR_152701.1,16S,-1,0.0
NR_159321.1,16S,15159,0.9566536
NR_159182.1,16S,-1,0.0
NR_159215.1,16S,17335,0.84317875
NR_159244.1,16S,9298,1.0
NR_152678.1,16S,25273,0.951737
NR_153711.1,16S,11364,1.0
NR_174204.1,16S,17078,1.0
NR_156824.1,16S,-1,0.0
NR_156930.1,16S,27364,1.0
NR_151899.1,16S,-1,0.0
NR_152673.1,16S,26801,1.0
NR_178943.1,16S,3209,1.0
NR_158092.1,16S,12376,1.0
NR_152005.1,16S,-1,0.0
NR_156893.1,16S,-1,0.0
NR_149194.1,16S,-1,0.0
NR_146689.1,16S,27302,1.0
NR_149178.1,16S,27302,1.0
NR_158043.1,16S,-1,0.0
NR_158001.1,16S,15697,0.73144084
NR_156065.1,16S,11304,1.0
NR_159169.1,16S,10145,0.84595776
NR_169351.1,16S,21960,0.9664344
NR_169352.1,16S,8163,1.0
NR_169353.1,16S,9869,1.0
NR_151905.1,16S,9569,1.0
NR_151973.1,16S,19305,1.0
NR_152706.1,16S,24968,1.0
NR_145590.1,16S,12573,1.0
NR_156148.1,16S,-1,0.0
NR_157669.1,16S,10918,0.7932496
NR_178820.1,16S,27889,1.0
NR_178913.1,16S,-1,0.0
NR_159886.1,16S,-1,0.0
NR_176499.1,16S,-1,0.0
NR_170415.1,16S,20000,1.0
NR_178961.1,16S,-1,0.0
NR_156058.1,16S,6014,1.0
NR_149192.1,16S,23793,1.0
NR_159124.1,16S,15585,1.0
NR_144744.1,16S,-1,0.0
NR_144745.1,16S,-1,0.0
NR_179525.1,16S,-1,0.0
NR_144746.1,16S,-1,0.0
NR_144748.1,16S,20340,0.57513756
NR_151996.1,16S,23256,1.0
NR_158056.1,16S,-1,0.0
NR_156808.1,16S,-1,0.0
NR_136871.1,16S,2888,0.65762407
NR_136872.1,16S,-1,0.0
NR_153706.1,16S,15609,1.0
NR_156153.1,16S,-1,0.0
NR_158077.1,16S,-1,0.0
NR_152074.1,16S,10471,0.91904
NR_159178.1,16S,24785,0.5581765
NR_199978.1,16S,17290,0.6387641
NR_199533.1,16S,22871,1.0
NR_197707.1,16S,-1,0.0
NR_189246.1,16S,15284,0.98133606
NR_189198.1,16S,-1,0.0
NR_151886.1,16S,1732,1.0
NR_178634.1,16S,24214,1.0
NR_178899.1,16S,-1,0.0
NR_152669.1,16S,16296,1.0
NR_156023.1,16S,8267,1.0
NR_152092.1,16S,24603,1.0
NR_178921.1,16S,11598,0.7262523
NR_157626.1,16S,11683,1.0
NR_159134.1,16S,15053,1.0
NR_151930.1,16S,25552,1.0
NR_159167.1,16S,17787,1.0
NR_151977.1,16S,-1,0.0
NR_152069.1,16S,9523,0.6893512
NR_152671.1,16S,11856,1.0
NR_149819.1,16S,14798,1.0
NR_149818.1,16S,-1,0.0
NR_153725.1,16S,10318,1.0
NR_151937.1,16S,15208,1.0
NR_156053.1,16S,7579,1.0
NR_153739.1,16S,-1,0.0
NR_146691.1,16S,9208,1.0
NR_146692.1,16S,24466,1.0
NR_146693.1,16S,24466,1.0
NR_156140.1,16S,9298,1.0
NR_156043.1,16S,12293,0.9061025
NR_153716.1,16S,18880,1.0
NR_152030.1,16S,8699,0.9454319
NR_170471.1,16S,25606,0.9441718
NR_170469.1,16S,21903,1.0
NR_170470.1,16S,25796,1.0
NR_152045.1,16S,9350,1.0
NR_152046.1,16S,-1,0.0
NR_156096.1,16S,-1,0.0
NR_159304.1,16S,22422,1.0
NR_157994.1,16S,21193,1.0
NR_156867.1,16S,-1,0.0
NR_152075.1,16S,16801,0.9222554
NR_170543.1,16S,23712,1.0
NR_152087.1,16S,25042,0.83470154
NR_152712.1,16S,-1,0.0
NR_152077.1,16S,13927,0.78489953
NR_152031.1,16S,20422,0.9666233
NR_159194.1,16S,26453,1.0
NR_153669.1,16S,18642,0.12865174
NR_152032.1,16S,13547,1.0
NR_152037.1,16S,-1,0.0
NR_152049.1,16S,-1,0.0
NR_151942.1,16S,16258,1.0
NR_152042.1,16S,23613,0.4721706
NR_156906.1,16S,16028,1.0
NR_151963.1,16S,10283,1.0
NR_159127.1,16S,-1,0.0
NR_174205.1,16S,15340,0.65814704
NR_178963.1,16S,13627,1.0
NR_178954.1,16S,8389,0.74684125
NR_178413.1,16S,24745,0.9376028
NR_178905.1,16S,-1,0.0
NR_157997.1,16S,-1,0.0
NR_157999.1,16S,6972,0.9248127
NR_152687.1,16S,20766,1.0
NR_156159.1,16S,-1,0.0
NR_151995.1,16S,14691,0.036219243
NR_147391.1,16S,2678,1.0
NR_144749.1,16S,-1,0.0
NR_144750.1,16S,-1,0.0
NR_144751.1,16S,4546,1.0
NR_159077.1,16S,-1,0.0
NR_147376.1,16S,26720,1.0
NR_147373.1,16S,16511,0.95728076
NR_147381.1,16S,2461,1.0
NR_179538.1,16S,12852,0.72910887
NR_173693.1,16S,-1,0.0
NR_173690.1,16S,-1,0.0
NR_152650.1,16S,17533,1.0
NR_146683.1,16S,18907,1.0
NR_158146.1,16S,-1,0.0
NR_158083.1,16S,19695,0.94374645
NR_156913.1,16S,7708,0.7634548
NR_152707.1,16S,-1,0.0
NR_149806.1,16S,25526,0.9865694
NR_153677.1,16S,20078,1.0
NR_137394.1,16S,-1,0.0
NR_137395.1,16S,12266,1.0
NR_137396.1,16S,3252,1.0
NR_156919.1,16S,12403,1.0
NR_152719.1,16S,-1,0.0
NR_153691.1,16S,-1,0.0
NR_146841.1,16S,8156,1.0
NR_156068.1,16S,21088,1.0
NR_156147.1,16S,-1,0.0
NR_152000.1,16S,17612,1.0
NR_137271.1,16S,23394,1.0
NR_137272.1,16S,-1,0.0
NR_137273.1,16S,15912,1.0
NR_169316.1,16S,21674,0.69162756
NR_157991.1,16S,-1,0.0
NR_157011.1,16S,25953,1.0
NR_157633.1,16S,-1,0.0
NR_158106.1,16S,8658,1.0
NR_157776.1,16S,-1,0.0
NR_164987.1,16S,21549,0.8229263
NR_156833.1,16S,19265,1.0
NR_157789.1,16S,-1,0.0
NR_158041.1,16S,11087,1.0
NR_156959.1,16S,5264,0.99052614
NR_156990.1,16S,-1,0.0
NR_156050.1,16S,16475,1.0
NR_156038.1,16S,-1,0.0
NR_152677.1,16S,-1,0.0
NR_159273.1,16S,22872,0.40133423
NR_156051.1,16S,18289,1.0
NR_178966.1,16S,-1,0.0
NR_156146.1,16S,-1,0.0
NR_156921.1,16S,11268,1.0
NR_156071.1,16S,-1,0.0
NR_169435.1,16S,2681,0.96581453
NR_159351.1,16S,-1,0.0
NR_158120.1,16S,3121,1.0
NR_156040.1,16S,-1,0.0
NR_156142.1,16S,22817,1.0
NR_153719.1,16S,-1,0.0
NR_153695.1,16S,-1,0.0
NR_156033.1,16S,-1,0.0
NR_152058.1,16S,11487,1.0
NR_157635.1,16S,26720,0.71406835
NR_156145.1,16S,27079,1.0
NR_153684.1,16S,20027,1.0
NR_156088.1,16S,22329,1.0
NR_152674.1,16S,-1,0.0
NR_152053.1,16S,22676,1.0
NR_152065.1,16S,16475,1.0
NR_152059.1,16S,20398,0.8696523
NR_169407.1,16S,-1,0.0
NR_179203.1,16S,7376,1.0
NR_153678.1,16S,6340,1.0
NR_156948.1,16S,4699,1.0
NR_159089.1,16S,-1,0.0
NR_159250.1,16S,17455,1.0
NR_165770.1,16S,21953,0.9175231
NR_156896.1,16S,-1,0.0
NR_152651.1,16S,18742,1.0
NR_156872.1,16S,-1,0.0
NR_153666.1,16S,23251,0.7305205
NR_156825.1,16S,25639,1.0
NR_157612.1,16S,17908,0.7097377
NR_156157.1,16S,25148,0.72545767
NR_186861.1,16S,27638,1.0
NR_186862.1,16S,-1,0.0
NR_186863.1,16S,17773,0.9667649
NR_186864.1,16S,-1,0.0
NR_186865.1,16S,-1,0.0
NR_186866.1,16S,26366,1.0
NR_186867.1,16S,26366,1.0
NR_186868.1,16S,16030,1.0
NR_186869.1,16S,1288,1.0
NR_186870.1,16S,10552,1.0
NR_186871.1,16S,5233,1.0
NR_186873.1,16S,-1,0.0
NR_186874.1,16S,-1,0.0
NR_186875.1,16S,15999,1.0
NR_186876.1,16S,10600,0.610189
NR_186877.1,16S,17846,1.0
NR_186878.1,16S,-1,0.0
NR_186879.1,16S,-1,0.0
NR_186880.1,16S,-1,0.0
NR_186881.1,16S,12808,0.99567896
NR_186882.1,16S,16057,0.9528133
NR_186883.1,16S,6917,1.0
NR_186884.1,16S,21593,1.0
NR_186885.1,16S,13250,1.0
NR_186886.1,16S,20801,1.0
NR_186887.1,16S,20801,1.0
NR_197708.1,16S,26086,1.0
NR_199528.1,16S,9217,1.0
NR_199529.1,16S,9217,1.0
NR_199409.1,16S,-1,0.0
NR_199418.1,16S,-1,0.0
NR_199415.1,16S,-1,0.0
NR_199417.1,16S,-1,0.0
NR_197710.1,16S,22364,1.0
NR_151976.1,16S,2296,0.5189046
NR_152047.1,16S,17701,1.0
NR_156944.1,16S,19871,0.7342945
NR_151935.1,16S,11994,1.0
NR_151936.1,16S,10023,1.0
NR_174231.1,16S,18162,1.0
NR_175412.1,16S,4215,1.0
NR_156035.1,16S,-1,0.0
NR_159331.1,16S,21900,0.9952514
NR_156909.1,16S,20989,0.8049498
NR_156910.1,16S,14419,0.8564836
NR_174206.1,16S,-1,0.0
NR_157647.1,16S,19399,0.6604637
NR_137421.1,16S,-1,0.0
NR_149222.1,16S,7135,1.0
NR_156060.1,16S,12870,1.0
NR_158085.1,16S,5239,1.0
NR_157628.1,16S,11424,1.0
NR_169433.1,16S,-1,0.0
NR_157715.1,16S,26775,0.871456
NR_158027.1,16S,26315,1.0
NR_152084.1,16S,24754,0.48165804
NR_153715.1,16S,-1,0.0
NR_158135.1,16S,9944,1.0
NR_156087.1,16S,-1,0.0
NR_174207.1,16S,-1,0.0
NR_156172.1,16S,2778,1.0
NR_156171.1,16S,7691,1.0
NR_153682.1,16S,20677,1.0
NR_152025.1,16S,17747,1.0
NR_152072.1,16S,-1,0.0
NR_152073.1,16S,13781,1.0
NR_157712.1,16S,1545,0.17842093
NR_146378.1,16S,-1,0.0
NR_146376.1,16S,17594,0.7015079
NR_146377.1,16S,-1,0.0
NR_156850.1,16S,-1,0.0
NR_164874.1,16S,-1,0.0
NR_164902.1,16S,19075,1.0
NR_153709.1,16S,-1,0.0
NR_149176.1,16S,25735,1.0
NR_152659.1,16S,22598,1.0
NR_146709.1,16S,23005,0.8406108
NR_153667.1,16S,-1,0.0
NR_156889.1,16S,11326,1.0
NR_156144.1,16S,21593,1.0
NR_149221.1,16S,27666,1.0
NR_149180.1,16S,8070,1.0
NR_156898.1,16S,21692,1.0
NR_156899.1,16S,-1,0.0
NR_153729.1,16S,8222,0.61809444
NR_152705.1,16S,-1,0.0
NR_171440.1,16S,21452,1.0
NR_159229.1,16S,15724,0.7063143
NR_152044.1,16S,22239,1.0
NR_156920.1,16S,16250,1.0
NR_157706.1,16S,11668,0.9764445
NR_165683.1,16S,22894,1.0
NR_156827.1,16S,-1,0.0
NR_153680.1,16S,-1,0.0
NR_147392.1,16S,14891,1.0
NR_147375.1,16S,13129,0.75291795
NR_147370.1,16S,-1,0.0
NR_147386.1,16S,10040,1.0
NR_179548.1,16S,21719,1.0
NR_147394.1,16S,4949,1.0
NR_147374.1,16S,22894,1.0
NR_147377.1,16S,-1,0.0
NR_147372.1,16S,-1,0.0
NR_147380.1,16S,4507,1.0
NR_179554.1,16S,25557,1.0
NR_179555.1,16S,-1,0.0
NR_147399.1,16S,-1,0.0
NR_179558.1,16S,-1,0.0
NR_147403.1,16S,-1,0.0
NR_179560.1,16S,-1,0.0
NR_156812.1,16S,7116,1.0
NR_147368.1,16S,-1,0.0
NR_147406.1,16S,20367,0.9136104
NR_147371.1,16S,11133,1.0
NR_147378.1,16S,15165,1.0
NR_156097.1,16S,3965,1.0
NR_156098.1,16S,-1,0.0
NR_152695.1,16S,10798,0.70462453
NR_152703.1,16S,4690,0.65915906
NR_165710.1,16S,20673,0.49831173
NR_157795.1,16S,18060,0.92416114
NR_164905.1,16S,25792,1.0
NR_158112.1,16S,-1,0.0
NR_157005.1,16S,25792,1.0
NR_158048.1,16S,22658,1.0
NR_157668.1,16S,-1,0.0
NR_153699.1,16S,7555,1.0
NR_156100.1,16S,15779,0.8806126
NR_156838.1,16S,-1,0.0
NR_158062.1,16S,27866,1.0
NR_158061.1,16S,27866,1.0
NR_156067.1,16S,-1,0.0
NR_157660.1,16S,-1,0.0
NR_156923.1,16S,18620,1.0
NR_157638.1,16S,17801,0.9030732
NR_153723.1,16S,-1,0.0
NR_163606.1,16S,27268,1.0
NR_156031.1,16S,3098,1.0
NR_152029.1,16S,20165,0.9372865
NR_146844.1,16S,8389,1.0
NR_160523.1,16S,-1,0.0
NR_156042.1,16S,-1,0.0
NR_156163.1,16S,18995,1.0
NR_144747.1,16S,22902,1.0
NR_152676.1,16S,-1,0.0
NR_156086.1,16S,-1,0.0
NR_159338.1,16S,-1,0.0
NR_197717.1,16S,-1,0.0
NR_199441.1,16S,-1,0.0
NR_199966.1,16S,18744,0.8669169
NR_197719.1,16S,18351,0.86502063
NR_197720.1,16S,22840,1.0
NR_199523.1,16S,-1,0.0
NR_199476.1,16S,12888,1.0
NR_197654.1,16S,-1,0.0
NR_197723.1,16S,27777,1.0
NR_197724.1,16S,27777,1.0
NR_152683.1,16S,11384,0.8600743
NR_156874.1,16S,-1,0.0
NR_156922.1,16S,18781,1.0
NR_157981.1,16S,24584,1.0
NR_169371.1,16S,-1,0.0
NR_158040.1,16S,-1,0.0
NR_158140.1,16S,24938,0.7654139
NR_179008.1,16S,7181,1.0
NR_152711.1,16S,-1,0.0
NR_152665.1,16S,-1,0.0
NR_152654.1,16S,-1,0.0
NR_159339.1,16S,11914,0.84508014
NR_158069.1,16S,22805,1.0
NR_178955.1,16S,-1,0.0
NR_156809.1,16S,3002,1.0
NR_157752.1,16S,-1,0.0
NR_165691.1,16S,13627,1.0
NR_159222.1,16S,22019,0.727244
NR_159311.1,16S,11721,1.0
NR_157640.1,16S,-1,0.0
NR_158081.1,16S,18640,1.0
NR_156823.1,16S,-1,0.0
NR_145632.1,16S,-1,0.0
NR_156077.1,16S,28026,1.0
NR_156078.1,16S,22831,1.0
NR_156080.1,16S,28026,1.0
NR_156081.1,16S,22831,1.0
NR_158118.1,16S,16734,1.0
NR_164917.1,16S,-1,0.0
NR_158044.1,16S,-1,0.0
NR_156047.1,16S,15307,0.77393544
NR_153694.1,16S,19599,1.0
NR_146706.1,16S,20436,1.0
NR_156063.1,16S,-1,0.0
NR_156958.1,16S,-1,0.0
NR_156960.1,16S,-1,0.0
NR_157009.1,16S,-1,0.0
NR_164870.1,16S,-1,0.0
NR_156064.1,16S,-1,0.0
NR_158010.1,16S,-1,0.0
NR_156966.1,16S,-1,0.0
NR_157001.1,16S,21175,0.7026541
NR_152055.1,16S,13257,0.7905244
NR_156950.1,16S,27334,1.0
NR_156951.1,16S,27334,1.0
NR_156952.1,16S,27334,0.9853686
NR_173513.1,16S,-1,0.0
NR_158155.1,16S,19165,1.0
NR_156091.1,16S,4464,1.0
NR_156829.1,16S,-1,0.0
NR_173514.1,16S,-1,0.0
NR_156941.1,16S,11725,1.0
NR_156092.1,16S,-1,0.0
NR_159302.1,16S,13762,0.53889734
NR_163661.1,16S,9373,1.0
NR_156940.1,16S,25975,1.0
NR_156939.1,16S,25975,1.0
NR_156902.1,16S,25152,1.0
NR_156904.1,16S,-1,0.0
NR_157738.1,16S,-1,0.0
NR_153707.1,16S,4517,0.6691197
NR_157625.1,16S,22710,1.0
NR_157781.1,16S,11669,1.0
NR_157779.1,16S,10918,0.9768091
NR_157757.1,16S,21419,1.0
NR_157002.1,16S,23356,1.0
NR_156929.1,16S,8006,1.0
NR_153674.1,16S,-1,0.0
NR_153676.1,16S,15174,1.0
NR_157632.1,16S,-1,0.0
NR_156072.1,16S,16800,1.0
NR_163660.1,16S,2567,1.0
NR_165689.1,16S,-1,0.0
NR_153688.1,16S,26521,1.0
NR_157764.1,16S,19368,0.39077777
NR_156045.1,16S,14342,1.0
NR_156143.1,16S,12188,1.0
NR_153702.1,16S,17155,1.0
NR_153748.1,16S,16909,1.0
NR_157646.1,16S,24862,1.0
NR_165698.1,16S,-1,0.0
NR_149181.1,16S,-1,0.0
NR_156037.1,16S,11157,1.669678e-39
NR_169466.1,16S,11513,1.0
NR_169465.1,16S,-1,0.0
NR_164877.1,16S,24659,1.0
NR_156046.1,16S,24529,1.0
NR_158003.1,16S,20611,1.0
NR_153703.1,16S,8426,0.21440801
NR_156076.1,16S,-1,0.0
NR_156820.1,16S,10692,0.932903
NR_156821.1,16S,-1,0.0
NR_156879.1,16S,20577,0.6195059
NR_157670.1,16S,7711,0.5269905
NR_165684.1,16S,10339,1.0
NR_152718.1,16S,27534,1.0
NR_152717.1,16S,27534,1.0
NR_157726.1,16S,-1,0.0
NR_157725.1,16S,-1,0.0
NR_153672.1,16S,10362,0.78486055
NR_153708.1,16S,-1,0.0
NR_156082.1,16S,-1,0.0
NR_159223.1,16S,14488,1.0
NR_159917.1,16S,-1,0.0
NR_156894.1,16S,16936,1.0
NR_159209.1,16S,16045,1.0
NR_156934.1,16S,17159,1.0
NR_163609.1,16S,21357,1.0
NR_156956.1,16S,13183,1.0
NR_153730.1,16S,-1,0.0
NR_191020.1,16S,-1,0.0
NR_199546.1,16S,-1,0.0
NR_199543.1,16S,21949,1.0
NR_199542.1,16S,21949,1.0
NR_199558.1,16S,-1,0.0
NR_199463.1,16S,7899,1.0
NR_199421.1,16S,17606,0.80596024
NR_199512.1,16S,23532,1.0
NR_199513.1,16S,25819,0.98444784
NR_199519.1,16S,24909,1.0
NR_197656.1,16S,6402,1.0
NR_156059.1,16S,-1,0.0
NR_156141.1,16S,25955,1.0
NR_159297.1,16S,9885,1.0
NR_157984.1,16S,26807,1.0
NR_159129.1,16S,13572,0.99407154
NR_156074.1,16S,5785,1.0
NR_156164.1,16S,22241,0.8505637
NR_156165.1,16S,22241,0.8047943
NR_156166.1,16S,22241,0.8816014
NR_156167.1,16S,240,1.0
NR_156168.1,16S,26297,1.0
NR_156169.1,16S,22241,1.0
NR_156170.1,16S,22241,1.0
NR_158065.1,16S,-1,0.0
NR_156104.1,16S,20868,0.7480731
NR_153671.1,16S,-1,0.0
NR_157697.1,16S,-1,0.0
NR_178864.1,16S,12137,1.0
NR_159239.1,16S,14155,1.0
NR_159238.1,16S,-1,0.0
NR_153712.1,16S,-1,0.0
NR_156154.1,16S,11136,1.0
NR_157702.1,16S,15587,0.67404497
NR_156135.1,16S,18640,0.93467444
NR_159289.1,16S,-1,0.0
NR_156036.1,16S,17091,0.7913928
NR_156975.1,16S,10520,1.0
NR_156977.1,16S,20989,1.0
NR_156976.1,16S,13582,1.0
NR_156103.1,16S,10853,1.0
NR_164873.1,16S,14621,1.0
NR_149807.1,16S,15174,0.8568884
NR_152057.1,16S,-1,0.0
NR_159881.1,16S,12573,0.8448798
NR_156052.1,16S,-1,0.0
NR_178863.1,16S,4485,1.0
NR_159155.1,16S,20041,1.0
NR_159114.1,16S,26427,1.0
NR_156056.1,16S,-1,0.0
NR_157659.1,16S,22787,1.0
NR_159210.1,16S,-1,0.0
NR_157762.1,16S,17113,0.50192773
NR_174208.1,16S,16529,1.0
NR_158129.1,16S,11959,1.0
NR_157615.1,16S,13905,1.0
NR_159326.1,16S,-1,0.0
NR_156955.1,16S,13482,1.0
NR_157654.1,16S,-1,0.0
NR_177017.1,16S,-1,0.0
NR_159230.1,16S,24278,0.77243334
NR_147405.1,16S,-1,0.0
NR_147369.1,16S,15265,0.96303505
NR_159102.1,16S,19237,1.0
NR_146694.1,16S,5683,0.3854868
NR_159135.1,16S,19839,1.0
NR_170462.1,16S,-1,0.0
NR_157985.1,16S,15354,1.0
NR_156822.1,16S,15141,0.84087646
NR_156869.1,16S,20804,0.6435648
NR_157680.1,16S,15568,1.0
NR_174210.1,16S,5652,0.51558775
NR_156819.1,16S,-1,0.0
NR_156084.1,16S,3501,0.986882
NR_156062.1,16S,6535,1.0
NR_157666.1,16S,26412,1.0
NR_157006.1,16S,13162,1.0
NR_158024.1,16S,15429,0.4869335
NR_177343.1,16S,22,1.0
NR_177344.1,16S,9517,0.80000854
NR_156857.1,16S,23787,0.9062502
NR_157767.1,16S,21329,0.9832153
NR_157652.1,16S,16532,1.0
NR_159299.1,16S,-1,0.0
NR_156985.1,16S,16544,0.5581291
NR_179563.1,16S,-1,0.0
NR_156856.1,16S,18063,1.0
NR_149189.1,16S,1339,1.0
NR_156954.1,16S,18460,1.0
NR_165768.1,16S,14549,1.0
NR_156049.1,16S,8988,0.8243193
NR_158093.1,16S,24788,1.0
NR_159329.1,16S,-1,0.0
NR_158105.1,16S,-1,0.0
NR_157794.1,16S,13329,1.0
NR_157722.1,16S,8870,0.7770005
NR_177350.1,16S,4531,1.0
NR_158136.1,16S,14798,1.0
NR_149215.1,16S,21240,1.0
NR_158100.1,16S,-1,0.0
NR_157662.1,16S,24400,0.8296458
NR_158050.1,16S,6573,1.0
NR_157741.1,16S,6371,1.0
NR_164895.1,16S,14519,0.970541
NR_164904.1,16S,14174,1.0
NR_152642.1,16S,-1,0.0
NR_157769.1,16S,6423,0.8228326
NR_149212.1,16S,9591,1.0
